name,nbar,maxChar,aspectRatio,bandwidth,rotation,orientation
10789_1,11,12,1,0.7,-45,0
10790_0,8,12,1,0.7,-90,0
10790_1,8,12,1.5,0.3,0,1
10791_0,20,6,2,0.8,0,1
10791_1,20,6,1.25,0.8,0,1
10792_0,22,11,1.5,0.5,-45,0
10792_1,22,11,1.5,0.3,-45,0
10793_0,23,8,1.5,0.9,0,1
10793_1,23,8,1.5,0.6,-45,0
10794_0,14,4,1.25,0.9,0,1
10794_1,14,4,1.25,0.3,0,1
10795_0,14,4,1.25,0.3,0,1
10795_1,14,4,1.25,1,0,1
10796_0,21,5,1.75,0.5,0,1
10796_1,21,5,2,0.8,-90,0
10797_0,24,9,0.75,0.6,-90,0
10797_1,24,9,1,0.5,0,1
10798_0,11,13,0.5,0.5,-90,0
10798_1,11,13,0.75,0.8,0,1
10799_0,10,9,0.5,0.4,0,1
10799_1,10,9,1.5,0.7,-45,0
10800_0,11,13,1.25,0.8,0,1
10800_1,11,13,0.5,0.5,-90,0
10801_0,22,12,2,0.8,-90,0
10801_1,22,12,0.5,0.5,0,1
10802_0,6,10,0.75,0.5,0,1
10802_1,6,10,1.5,0.7,-45,0
10803_0,10,8,1,0.9,0,1
10803_1,10,8,1,0.8,-90,0
10804_0,18,12,0.75,0.4,-45,0
10804_1,18,12,1.5,0.4,0,1
10805_0,17,7,1.5,0.5,0,1
10805_1,17,7,1.75,0.7,-45,0
10806_0,20,9,2,0.4,-45,0
10806_1,20,9,1.75,0.3,-45,0
10807_0,20,6,2,0.6,0,0
10807_1,20,6,1.75,0.4,0,1
10808_0,7,6,0.75,0.4,0,1
10808_1,7,6,2,0.7,0,1
10809_0,8,4,1.75,0.4,-90,0
10809_1,8,4,0.75,0.7,0,0
10810_0,19,6,2,0.6,-90,0
10810_1,19,6,2,0.6,0,1
10811_0,21,12,1.25,0.5,-45,0
10811_1,21,12,1.75,0.6,-90,0
10812_0,6,5,1.25,0.6,0,0
10812_1,6,5,0.5,0.8,0,1
10813_0,22,12,0.75,0.3,0,1
10813_1,22,12,0.75,0.5,0,1
10814_0,6,6,2,0.7,0,1
10814_1,6,6,1.25,0.3,-45,0
10815_0,14,5,1.25,0.5,0,0
10815_1,14,5,1,1,0,1
10816_0,13,7,2,0.5,-45,0
10816_1,13,7,1,0.5,-45,0
10817_0,15,12,1.25,0.7,-45,0
10817_1,15,12,0.5,0.8,0,1
10818_0,16,4,0.75,0.3,0,1
10818_1,16,4,1.75,0.7,-90,0
10819_0,20,10,0.75,0.9,0,1
10819_1,20,10,1.25,0.3,0,1
10820_0,15,7,1.5,0.6,-45,0
10820_1,15,7,0.75,0.5,-45,0
10821_0,10,9,0.5,0.4,0,1
10821_1,10,9,1.25,0.9,0,1
10822_0,9,10,1.5,0.7,-45,0
10822_1,9,10,1.25,0.9,-45,0
10823_0,11,12,1,0.7,-45,0
10823_1,11,12,1.5,0.9,-45,0
10824_0,5,9,1.5,0.3,0,0
10824_1,5,9,0.75,0.5,0,1
10825_0,16,7,0.5,0.6,0,1
10825_1,16,7,1,0.9,0,1
10826_0,20,13,1.75,0.6,-45,0
10826_1,20,13,0.75,0.3,-45,0
10827_0,21,4,0.75,0.7,0,1
10827_1,21,4,2,0.5,-90,0
10828_0,25,10,1,0.6,0,1
10828_1,25,10,2,0.9,0,1
10829_0,25,5,1.75,0.4,-45,0
10829_1,25,5,0.75,0.5,0,1
10830_0,7,3,1.5,0.3,-90,0
10830_1,7,3,2,0.6,0,0
10831_0,11,11,1.25,0.7,-45,0
10831_1,11,11,2,0.8,0,0
10832_0,10,8,0.75,0.8,-90,0
10832_1,10,8,1.25,0.9,0,0
10833_0,24,7,0.75,0.8,0,1
10833_1,24,7,0.75,0.9,0,1
10834_0,12,10,1,0.5,-90,0
10834_1,12,10,0.5,0.4,0,1
10835_0,22,9,1.5,0.7,-90,0
10835_1,22,9,1.5,1,-90,0
10836_0,25,3,1.25,0.8,0,0
10836_1,25,3,1.75,0.9,0,0
10837_0,11,6,1.5,0.3,0,1
10837_1,11,6,1.25,0.6,-90,0
10838_0,11,6,1.25,0.6,-90,0
10838_1,11,6,1.5,0.3,0,1
10839_0,16,7,2,0.4,-90,0
10839_1,16,7,0.75,0.6,-45,0
10840_0,16,9,1.5,0.7,0,1
10840_1,16,9,1.5,0.9,-90,0
10841_0,23,13,1.75,0.8,0,1
10841_1,23,13,2,0.9,0,1
10842_0,14,10,1.5,0.7,-90,0
10842_1,14,10,1.75,0.6,0,1
10843_0,20,14,1.25,0.5,-90,0
10843_1,20,14,1.75,0.8,-45,0
10844_0,21,3,1.25,0.7,0,1
10844_1,21,3,1.75,0.6,0,1
10845_0,7,4,1,0.5,0,1
10845_1,7,4,2,0.6,0,1
10846_0,19,13,1.25,0.6,0,1
10846_1,19,13,1.5,0.6,0,1
10847_0,16,3,2,0.7,-45,0
10847_1,16,3,0.5,0.7,0,1
10848_0,20,5,1.5,0.8,-90,0
10848_1,20,5,1.75,0.9,0,1
10849_0,5,7,2,0.7,-45,0
10849_1,5,7,0.5,0.7,0,1
10850_0,6,14,1.5,0.5,0,1
10850_1,6,14,2,0.4,-90,0
10851_0,13,7,1,0.6,-45,0
10851_1,13,7,0.5,0.7,0,1
10852_0,11,13,1.25,0.8,0,1
10852_1,11,13,0.75,0.8,0,1
10853_0,12,5,1.25,0.9,0,1
10853_1,12,5,1.5,0.8,0,1
10854_0,22,9,1.5,1,-90,0
10854_1,22,9,0.5,1,0,1
10855_0,14,6,0.75,0.9,-45,0
10855_1,14,6,1.75,0.9,0,0
10856_0,19,4,2,0.8,-90,0
10856_1,19,4,2,0.3,0,0
10857_0,5,10,1.5,0.6,-90,0
10857_1,5,10,1.5,0.3,0,1
10858_0,13,12,1.75,0.5,-45,0
10858_1,13,12,0.5,0.4,0,1
10859_0,11,7,2,0.7,0,0
10859_1,11,7,1.25,0.7,0,1
10860_0,11,9,2,0.9,0,0
10860_1,11,9,2,0.4,0,1
10861_0,13,4,2,0.5,-90,0
10861_1,13,4,1.5,0.9,0,1
10862_0,17,7,1.5,0.5,0,1
10862_1,17,7,1.75,1,-45,0
10863_0,19,7,1.25,0.9,-45,0
10863_1,19,7,1.5,0.4,-45,0
10864_0,10,3,1,0.9,0,0
10864_1,10,3,1,0.7,-90,0
10865_0,16,10,1.5,0.6,-90,0
10865_1,16,10,1.75,0.4,-90,0
10866_0,9,7,2,0.7,-45,0
10866_1,9,7,2,0.7,-45,0
10867_0,11,14,0.75,0.6,0,1
10867_1,11,14,2,0.4,-90,0
10868_0,13,3,0.5,0.6,-90,0
10868_1,13,3,1,0.4,0,1
10869_0,12,9,1.75,0.4,0,1
10869_1,12,9,1.25,0.6,0,1
10870_0,5,10,1,0.4,-90,0
10870_1,5,10,1.5,0.3,0,1
10871_0,5,10,0.5,0.4,0,1
10871_1,5,10,1.5,0.3,0,1
10872_0,16,10,1.25,0.9,-45,0
10872_1,16,10,1.75,0.4,-90,0
10873_0,11,12,1,0.6,-45,0
10873_1,11,12,1,0.7,-45,0
10874_0,18,5,1.75,0.6,-45,0
10874_1,18,5,0.5,0.6,0,1
10875_0,20,5,1.5,0.8,-90,0
10875_1,20,5,0.5,0.4,0,1
10876_0,20,14,2,0.6,-45,0
10876_1,20,14,1.25,0.6,-90,0
10877_0,23,9,2,0.5,-90,0
10877_1,23,9,0.5,0.7,-90,0
10878_0,13,3,1.75,0.6,0,1
10878_1,13,3,1.25,0.6,0,1
10879_0,15,3,1.25,0.4,-45,0
10879_1,15,3,0.5,0.7,0,1
10880_0,15,7,0.75,0.5,-45,0
10880_1,15,7,1.5,0.6,-45,0
10881_0,14,5,1,1,0,1
10881_1,14,5,1.25,0.5,0,0
10882_0,22,9,0.5,1,0,1
10882_1,22,9,1.5,1,-90,0
10883_0,9,6,1.5,0.3,0,1
10883_1,9,6,1.25,0.6,-90,0
10884_0,11,9,1.75,0.5,-90,0
10884_1,11,9,2,0.9,0,0
10885_0,24,3,1.5,0.9,0,0
10885_1,24,3,1.5,0.5,-90,0
10886_0,14,8,1,0.4,0,1
10886_1,14,8,2,0.7,-45,0
10887_0,12,9,1.5,0.6,-45,0
10887_1,12,9,1.75,0.4,0,1
10888_0,8,9,1.25,0.6,-90,0
10888_1,8,9,1.5,0.7,-45,0
10889_0,18,7,0.75,0.9,-45,0
10889_1,18,7,1,0.6,-90,0
10890_0,21,6,1.5,0.7,-45,0
10890_1,21,6,1.75,0.6,-45,0
10891_0,10,14,0.5,0.9,-90,0
10891_1,10,14,1,0.7,0,1
10892_0,9,5,2,0.3,0,1
10892_1,9,5,1.75,0.5,-45,0
10893_0,7,4,2,0.6,0,1
10893_1,7,4,1.25,0.4,0,1
10894_0,8,12,2,0.8,0,1
10894_1,8,12,1.75,1,0,1
10895_0,6,8,0.75,0.3,0,1
10895_1,6,8,2,0.5,-90,0
10896_0,14,4,1.25,0.3,0,1
10896_1,14,4,2,0.5,-90,0
10897_0,16,7,0.5,0.6,0,1
10897_1,16,7,2,0.4,-90,0
10898_0,18,8,0.5,0.8,0,1
10898_1,18,8,1.25,0.6,0,1
10899_0,21,13,1.75,0.8,0,1
10899_1,21,13,1,0.7,0,1
10900_0,22,12,0.75,0.5,0,1
10900_1,22,12,2,0.8,-90,0
10901_0,9,3,1.75,0.4,0,1
10901_1,9,3,1.75,0.8,-90,0
10902_0,8,5,0.75,0.5,0,1
10902_1,8,5,0.75,0.5,0,1
10903_0,17,4,1.25,0.4,-45,0
10903_1,17,4,1,0.5,-45,0
10904_0,5,9,0.75,0.5,0,1
10904_1,5,9,1.75,0.5,-45,0
10905_0,13,5,1.5,0.5,0,0
10905_1,13,5,2,0.9,-45,0
10906_0,21,5,1.75,0.5,-90,0
10906_1,21,5,0.75,0.5,-90,0
10907_0,23,7,2,1,0,1
10907_1,23,7,1.75,0.8,-45,0
10908_0,20,4,2,0.8,-45,0
10908_1,20,4,1.75,0.7,0,1
10909_0,5,8,1,0.9,-45,0
10909_1,5,8,1.25,0.3,0,0
10910_0,21,5,0.75,0.5,-90,0
10910_1,21,5,0.75,0.5,0,1
10911_0,13,7,1,0.5,-45,0
10911_1,13,7,2,0.5,-45,0
10912_0,7,13,1.25,0.4,-90,0
10912_1,7,13,1.75,1,0,1
10913_0,10,5,1,0.6,0,1
10913_1,10,5,1.25,0.7,0,1
10914_0,8,5,0.75,0.7,0,0
10914_1,8,5,0.75,0.5,0,1
10915_0,6,5,0.75,0.4,0,1
10915_1,6,5,1.25,0.7,0,0
10916_0,8,9,1.5,0.7,-45,0
10916_1,8,9,1.25,0.9,-90,0
10917_0,12,10,1.25,0.8,0,1
10917_1,12,10,1,0.5,-90,0
10918_0,10,7,1.5,0.6,0,1
10918_1,10,7,2,0.7,-45,0
10919_0,16,10,1.5,0.6,-90,0
10919_1,16,10,1,1,-90,0
10920_0,17,10,0.5,0.6,0,1
10920_1,17,10,2,0.6,-45,0
10921_0,18,7,1,0.6,-90,0
10921_1,18,7,0.75,0.8,0,1
10922_0,6,8,0.75,0.8,0,1
10922_1,6,8,2,0.5,-90,0
10923_0,16,3,1.5,0.6,-45,0
10923_1,16,3,0.75,0.6,0,1
10924_0,24,7,0.5,0.7,0,1
10924_1,24,7,1.5,0.7,0,1
10925_0,8,7,1.5,0.7,0,1
10925_1,8,7,1,0.9,0,0
10926_0,15,12,0.5,0.8,0,1
10926_1,15,12,1.25,0.7,-45,0
10927_0,6,10,1,0.6,0,0
10927_1,6,10,1.25,0.8,0,1
10928_0,6,5,0.5,0.8,0,1
10928_1,6,5,1.25,0.6,0,0
10929_0,10,14,1,0.7,0,1
10929_1,10,14,0.5,0.9,-90,0
10930_0,20,3,1.25,0.8,-45,0
10930_1,20,3,1.25,0.7,0,1
10931_0,15,14,1.75,0.9,-90,0
10931_1,15,14,0.5,0.6,0,1
10932_0,25,11,1.75,0.9,0,1
10932_1,25,11,0.75,0.5,-90,0
10933_0,5,12,1.5,0.7,0,1
10933_1,5,12,1,0.6,-45,0
10934_0,16,9,1.5,0.9,-90,0
10934_1,16,9,1.5,0.7,0,1
10935_0,5,12,1,0.6,-45,0
10935_1,5,12,1.5,0.7,0,1
10936_0,23,9,1,0.7,0,1
10936_1,23,9,1.25,0.6,0,1
10937_0,10,7,1.5,0.6,0,1
10937_1,10,7,1.25,0.8,-45,0
10938_0,5,4,0.5,0.6,0,1
10938_1,5,4,0.5,0.6,0,1
10939_0,8,4,0.75,0.7,0,0
10939_1,8,4,1.75,0.9,0,1
10940_0,16,13,1.75,0.6,0,1
10940_1,16,13,1.25,0.4,-45,0
10941_0,19,10,1,0.7,0,1
10941_1,19,10,2,0.6,-45,0
10942_0,12,10,1.25,0.8,0,1
10942_1,12,10,0.5,0.4,0,1
10943_0,23,9,1.25,0.6,0,1
10943_1,23,9,1,0.7,0,1
10944_0,10,5,1,0.6,0,1
10944_1,10,5,1.25,0.7,0,0
10945_0,20,11,1,0.5,-45,0
10945_1,20,11,1.5,0.6,-90,0
10946_0,25,14,2,0.6,-90,0
10946_1,25,14,1.5,0.7,-45,0
10947_0,18,14,1.75,0.9,-90,0
10947_1,18,14,1,0.6,0,1
10948_0,22,9,1.5,1,-90,0
10948_1,22,9,1.5,0.7,-90,0
10949_0,5,13,0.5,0.4,-45,0
10949_1,5,13,1.25,0.5,0,0
10950_0,11,13,0.75,0.8,0,1
10950_1,11,13,1.25,0.7,0,1
10951_0,12,14,1.5,0.9,0,1
10951_1,12,14,1.5,0.6,-45,0
10952_0,20,10,1.25,0.3,0,1
10952_1,20,10,0.75,0.9,0,1
10953_0,11,11,2,0.8,0,0
10953_1,11,11,1.25,0.7,-45,0
10954_0,13,3,0.5,0.6,-90,0
10954_1,13,3,1.25,1,-45,0
10955_0,14,3,1.25,0.4,-90,0
10955_1,14,3,1.75,0.5,-45,0
10956_0,5,13,1.25,0.5,0,0
10956_1,5,13,0.5,0.4,-45,0
10957_0,10,9,1.5,0.7,-45,0
10957_1,10,9,0.5,0.4,0,1
10958_0,19,10,2,0.6,-45,0
10958_1,19,10,1,0.7,0,1
10959_0,13,3,1.25,1,-45,0
10959_1,13,3,0.5,0.6,-90,0
10960_0,13,7,1,0.5,-45,0
10960_1,13,7,1.75,0.9,0,1
10961_0,18,7,2,0.4,0,0
10961_1,18,7,0.75,0.8,0,1
10962_0,23,9,0.5,0.7,-90,0
10962_1,23,9,2,0.5,-90,0
10963_0,13,7,1,0.6,-45,0
10963_1,13,7,1,0.5,-45,0
10964_0,6,5,0.5,0.8,0,1
10964_1,6,5,0.75,0.4,0,1
10965_0,12,10,0.5,0.6,0,1
10965_1,12,10,1,0.5,-90,0
10966_0,5,12,1.5,0.7,0,1
10966_1,5,12,1.5,0.7,0,1
10967_0,17,9,1.5,0.6,-90,0
10967_1,17,9,1.25,0.8,-90,0
10968_0,10,10,0.5,0.5,0,1
10968_1,10,10,1.5,0.8,0,1
10969_0,15,4,1.5,0.5,0,1
10969_1,15,4,1,1,-90,0
10970_0,19,11,1.5,0.8,0,1
10970_1,19,11,2,0.9,0,1
10971_0,23,9,1,0.7,0,1
10971_1,23,9,1.25,0.6,-45,0
10972_0,20,6,2,0.6,0,0
10972_1,20,6,1.5,0.9,-45,0
10973_0,6,11,1,0.6,0,1
10973_1,6,11,1.25,0.7,-90,0
10974_0,12,9,1.75,0.4,0,1
10974_1,12,9,1.5,0.9,0,1
10975_0,8,4,1.75,0.9,0,1
10975_1,8,4,1.75,0.8,-45,0
10976_0,15,5,1,0.5,-45,0
10976_1,15,5,1.75,0.4,-45,0
10977_0,10,7,2,0.7,-45,0
10977_1,10,7,0.75,0.6,0,1
10978_0,12,11,1.25,0.6,-45,0
10978_1,12,11,1.75,0.9,0,1
10979_0,5,3,1.5,0.7,0,1
10979_1,5,3,1,0.7,0,1
10980_0,8,4,1.75,0.9,0,1
10980_1,8,4,0.75,0.7,0,0
10981_0,18,8,1.25,0.9,0,1
10981_1,18,8,1.25,0.6,0,1
10982_0,8,12,1,0.7,-90,0
10982_1,8,12,2,0.8,0,1
10983_0,6,10,1.5,0.7,-45,0
10983_1,6,10,1,0.6,0,0
10984_0,13,7,2,0.5,-45,0
10984_1,13,7,1.75,0.9,0,1
10985_0,20,10,1.25,0.3,0,1
10985_1,20,10,1.75,0.4,-45,0
10986_0,5,14,1,0.4,0,1
10986_1,5,14,1.75,0.3,0,1
10987_0,23,9,1.25,0.6,0,1
10987_1,23,9,2,0.5,-90,0
10988_0,21,5,1.75,0.8,-90,0
10988_1,21,5,2,0.9,0,1
10989_0,21,10,1.5,0.4,0,1
10989_1,21,10,0.5,0.3,0,1
10990_0,7,7,0.75,0.9,-45,0
10990_1,7,7,0.75,0.5,0,0
10991_0,12,9,1.5,0.9,0,1
10991_1,12,9,1.5,0.6,-45,0
10992_0,20,14,0.5,0.8,-45,0
10992_1,20,14,1.25,0.5,-90,0
10993_0,5,7,1.5,0.6,0,1
10993_1,5,7,0.5,0.7,0,1
10994_0,24,10,1.25,0.7,0,1
10994_1,24,10,1,0.6,0,1
10995_0,8,11,1.25,0.4,-90,0
10995_1,8,11,1.75,1,-90,0
10996_0,25,13,1.75,0.5,-90,0
10996_1,25,13,0.75,0.6,0,1
10997_0,17,10,1.75,0.5,0,1
10997_1,17,10,0.5,0.6,0,1
10998_0,15,12,2,0.8,0,1
10998_1,15,12,1.5,0.6,0,1
10999_0,6,10,2,0.6,-90,0
10999_1,6,10,1.5,0.7,-45,0
11000_0,21,6,1.25,0.6,-45,0
11000_1,21,6,1.75,0.6,-45,0
11001_0,18,8,0.5,0.8,0,1
11001_1,18,8,1.25,0.9,0,1
11002_0,16,13,1.25,0.4,-45,0
11002_1,16,13,1.25,0.5,0,1
11003_0,9,11,2,0.7,-45,0
11003_1,9,11,0.5,0.9,0,1
11004_0,10,7,1.25,0.8,-45,0
11004_1,10,7,0.75,0.6,0,1
11005_0,14,4,1.25,0.8,0,0
11005_1,14,4,1.5,0.9,0,1
11006_0,20,11,1.25,0.7,0,1
11006_1,20,11,1,0.5,-45,0
11007_0,17,7,1.75,1,-45,0
11007_1,17,7,1.5,0.5,0,1
11008_0,11,14,1.5,0.7,0,1
11008_1,11,14,1,0.7,0,1
11009_0,23,13,1.75,0.8,0,1
11009_1,23,13,1,0.9,0,1
11010_0,9,3,1.75,0.9,0,1
11010_1,9,3,1.5,0.5,0,0
11011_0,14,13,1.5,0.3,0,1
11011_1,14,13,1.5,0.4,0,1
11012_0,14,5,1,0.7,-90,0
11012_1,14,5,1.25,0.5,0,0
11013_0,18,12,0.75,0.4,-45,0
11013_1,18,12,2,0.4,-45,0
11014_0,25,14,1.75,0.6,-45,0
11014_1,25,14,2,0.6,-90,0
11015_0,5,7,2,0.7,0,1
11015_1,5,7,2,0.7,-45,0
11016_0,8,9,1.25,0.9,-90,0
11016_1,8,9,1.25,0.6,-90,0
11017_0,22,12,0.75,0.5,0,1
11017_1,22,12,1.25,0.7,0,1
11018_0,13,3,1.75,0.6,0,1
11018_1,13,3,1,0.4,0,1
11019_0,10,14,1.5,0.7,0,1
11019_1,10,14,0.5,0.9,-90,0
11020_0,7,7,1.25,0.3,0,1
11020_1,7,7,0.75,0.9,-45,0
11021_0,18,9,2,0.8,0,1
11021_1,18,9,1,0.7,-45,0
11022_0,24,9,0.75,0.6,-90,0
11022_1,24,9,2,0.4,-90,0
11023_0,16,10,1.75,0.4,-90,0
11023_1,16,10,1.25,0.9,-45,0
11024_0,11,3,2,0.7,0,1
11024_1,11,3,1,0.5,0,1
11025_0,17,9,1.25,0.8,-90,0
11025_1,17,9,1.5,0.6,-90,0
11026_0,9,6,1.25,0.6,-90,0
11026_1,9,6,1.5,0.3,0,1
11027_0,15,4,0.75,0.6,0,1
11027_1,15,4,2,0.7,0,1
11028_0,21,4,0.75,0.7,0,1
11028_1,21,4,1,0.4,0,1
11029_0,23,5,1,0.8,0,1
11029_1,23,5,1.75,0.7,-90,0
11030_0,10,14,1,0.7,0,1
11030_1,10,14,1,0.7,0,1
11031_0,21,12,2,0.6,0,1
11031_1,21,12,1.75,0.6,-90,0
11032_0,9,11,1.5,0.9,0,1
11032_1,9,11,1.25,0.3,-45,0
11033_0,8,4,2,0.6,0,0
11033_1,8,4,0.5,0.3,0,1
11034_0,17,12,1,0.5,0,1
11034_1,17,12,1,0.3,0,1
11035_0,5,9,0.5,0.8,0,1
11035_1,5,9,1.5,0.3,0,0
11036_0,18,8,1.25,0.9,0,1
11036_1,18,8,0.5,0.8,0,1
11037_0,8,9,1.5,0.7,-45,0
11037_1,8,9,1.25,0.6,-90,0
11038_0,18,14,1,0.6,0,1
11038_1,18,14,1.75,0.9,0,1
11039_0,14,12,1.25,0.7,-45,0
11039_1,14,12,0.5,0.6,0,1
11040_0,12,6,1.25,0.8,-45,0
11040_1,12,6,1.5,0.6,-45,0
11041_0,13,3,1.25,0.6,0,1
11041_1,13,3,1.75,0.6,0,1
11042_0,11,13,0.75,0.9,-90,0
11042_1,11,13,0.5,0.6,0,1
11043_0,17,12,1,0.5,0,1
11043_1,17,12,2,0.4,-90,0
11044_0,20,10,1.75,0.4,-45,0
11044_1,20,10,1.25,0.3,0,1
11045_0,17,6,1.75,0.6,0,1
11045_1,17,6,0.75,0.8,0,1
11046_0,25,6,1.25,0.7,0,1
11046_1,25,6,0.75,0.8,-90,0
11047_0,7,6,0.75,0.4,0,1
11047_1,7,6,1.25,0.3,0,1
11048_0,12,6,1.5,0.7,0,0
11048_1,12,6,0.75,0.3,-90,0
11049_0,15,6,1.5,1,0,0
11049_1,15,6,1.25,0.5,0,1
11050_0,17,12,2,0.4,-90,0
11050_1,17,12,1,0.5,0,1
11051_0,21,3,0.5,0.7,-90,0
11051_1,21,3,1.25,0.7,0,1
11052_0,23,13,2,0.9,0,1
11052_1,23,13,1.75,0.8,0,1
11053_0,6,3,1.5,0.7,-90,0
11053_1,6,3,1,0.5,-90,0
11054_0,24,14,1.5,0.3,-45,0
11054_1,24,14,1.75,0.4,-45,0
11055_0,6,5,1.25,0.7,0,0
11055_1,6,5,0.75,0.4,0,1
11056_0,10,8,1.25,0.9,0,0
11056_1,10,8,1.5,0.8,0,1
11057_0,10,12,1,0.8,0,1
11057_1,10,12,1.25,0.3,0,1
11058_0,14,6,1.5,0.8,-45,0
11058_1,14,6,0.75,0.9,-45,0
11059_0,14,3,1.25,0.4,-90,0
11059_1,14,3,1,0.8,0,1
11060_0,8,14,1,0.9,0,1
11060_1,8,14,1.5,1,0,1
11061_0,17,8,1.5,0.8,0,1
11061_1,17,8,1.5,0.7,-45,0
11062_0,19,11,2,0.9,0,1
11062_1,19,11,1.5,0.8,0,1
11063_0,7,11,1.25,0.6,-90,0
11063_1,7,11,1.25,0.5,0,0
11064_0,15,7,0.75,0.5,-45,0
11064_1,15,7,0.5,0.3,0,1
11065_0,21,3,0.5,0.7,-90,0
11065_1,21,3,1.75,0.5,0,1
11066_0,24,7,1.5,0.7,0,1
11066_1,24,7,0.5,0.7,0,1
11067_0,24,8,1.5,0.3,0,1
11067_1,24,8,1.75,0.9,0,1
11068_0,18,5,1.5,0.8,-45,0
11068_1,18,5,1.25,0.8,0,1
11069_0,5,7,0.5,0.7,0,1
11069_1,5,7,1.5,0.6,0,1
11070_0,19,6,1,0.5,0,1
11070_1,19,6,2,1,0,0
11071_0,17,10,0.5,0.6,0,1
11071_1,17,10,1.75,0.5,0,1
11072_0,17,8,1.5,0.7,-45,0
11072_1,17,8,1.5,0.8,0,1
11073_0,10,8,1.5,0.8,0,1
11073_1,10,8,0.75,0.8,-90,0
11074_0,6,11,1.25,0.7,-90,0
11074_1,6,11,1.25,0.7,0,1
11075_0,6,7,1.75,0.7,0,1
11075_1,6,7,2,0.6,-45,0
11076_0,9,5,2,0.3,0,1
11076_1,9,5,2,0.3,0,1
11077_0,24,9,2,0.4,-90,0
11077_1,24,9,1,0.5,0,1
11078_0,23,9,2,0.5,-90,0
11078_1,23,9,1.25,0.6,-45,0
11079_0,6,8,0.75,0.3,0,1
11079_1,6,8,0.75,0.8,0,1
11080_0,18,12,1.5,0.4,0,1
11080_1,18,12,2,0.4,-45,0
11081_0,9,3,1.75,0.9,0,1
11081_1,9,3,1.75,0.4,0,1
11082_0,14,3,1,0.8,0,1
11082_1,14,3,1.75,0.5,-45,0
11083_0,24,14,2,0.4,0,1
11083_1,24,14,0.75,0.8,-45,0
11084_0,21,12,1.25,0.5,-45,0
11084_1,21,12,2,0.6,0,1
11085_0,11,8,1.25,0.6,0,1
11085_1,11,8,1.5,0.7,0,1
11086_0,17,9,1.25,0.8,-90,0
11086_1,17,9,1,1,0,1
11087_0,15,10,2,0.4,0,1
11087_1,15,10,1.5,0.3,0,1
11088_0,11,13,1.25,0.7,0,1
11088_1,11,13,1.25,0.8,0,1
11089_0,11,10,1.5,0.9,-45,0
11089_1,11,10,1.75,0.6,-90,0
11090_0,15,6,1.25,0.5,0,1
11090_1,15,6,1.5,1,0,0
40008_1,20,7,2,1,0,0
40008_2,20,7,0.75,0.6,-45,0
40010_1,23,11,1.5,0.6,0,1
40010_2,23,11,1.25,0.9,0,0
40013_1,20,7,1,0.8,0,0
40013_2,20,7,1,0.8,-45,0
40014_1,24,8,1,1,0,0
40014_2,24,8,1,0.6,0,1
40016_1,25,6,1.75,0.7,0,1
40016_2,25,6,1.5,0.8,0,0
40026_1,18,9,1,0.6,0,0
40026_2,18,9,1.75,0.3,-90,0
40029_1,14,12,2,0.7,-90,0
40029_2,14,12,0.75,1,0,0
40031_1,6,14,1.75,0.6,-90,0
40031_2,6,14,0.75,0.3,0,0
40032_1,13,11,1,0.4,0,1
40032_2,13,11,0.75,0.4,0,0
40035_1,18,7,0.5,0.8,0,1
40035_2,18,7,1.25,0.6,0,0
40036_1,6,13,0.5,0.6,0,0
40036_2,6,13,0.75,0.4,0,1
40044_1,14,11,2,0.7,0,0
40044_2,14,11,0.75,0.5,-90,0
40057_1,11,14,0.75,0.6,0,0
40057_2,11,14,0.75,0.6,-45,0
40060_1,18,8,1.5,0.3,0,1
40060_2,18,8,1.5,0.8,0,0
40062_1,24,6,1.5,0.7,0,0
40062_2,24,6,0.75,0.7,-90,0
40063_1,14,14,0.75,0.3,0,0
40063_2,14,14,1.5,0.6,0,1
40071_1,24,14,0.5,0.8,0,1
40071_2,24,14,2,0.8,0,0
40079_1,17,8,1.5,0.9,-45,0
40079_2,17,8,2,0.7,0,0
40089_1,17,9,2,0.5,0,0
40089_2,17,9,2,0.7,0,1
40091_1,19,8,0.75,0.5,0,1
40091_2,19,8,1,0.4,0,0
40098_1,16,5,0.75,0.4,0,0
40098_2,16,5,2,0.6,0,1
40100_1,11,14,1.75,0.7,0,0
40100_2,11,14,0.75,0.6,0,1
40102_1,24,6,1,0.8,-90,0
40102_2,24,6,1.5,0.6,0,0
40103_1,20,3,1.25,0.9,-45,0
40103_2,20,3,0.75,0.4,0,0
40105_1,24,5,0.75,0.3,0,0
40105_2,24,5,0.75,0.7,0,1
40110_1,25,13,1.5,0.4,0,0
40110_2,25,13,1.25,0.8,0,1
40114_1,12,10,0.75,0.5,0,0
40114_2,12,10,2,0.3,-45,0
40126_1,11,14,0.5,0.5,-45,0
40126_2,11,14,2,0.3,0,0
40128_1,19,9,1.25,0.8,0,1
40128_2,19,9,1.75,0.7,0,0
40139_1,19,8,1,0.7,0,0
40139_2,19,8,1.5,0.6,0,1
40142_1,12,13,2,0.4,0,0
40142_2,12,13,1.25,0.5,0,1
40144_1,10,14,2,0.3,0,0
40144_2,10,14,0.5,0.4,-45,0
40148_1,25,9,1,1,0,0
40148_2,25,9,2,1,-45,0
40149_1,13,11,1.5,0.9,0,1
40149_2,13,11,2,0.9,0,0
40150_1,17,11,1.75,0.7,0,1
40150_2,17,11,1.5,0.4,0,0
